store_id,store_name,location,demographics
4728,Stewart Inc,18725 Farmer Overpass,"(-49.834879,12.079141)"
4729,Stewart Ltd,None,"(-7.765367,85.197857)"
4730,Rogers Inc,6426 Colin Underpass,DEMOGRAPHICS_ERROR
4731,Wolf-Lara,536 Allen Wells Apt. 686,DEMOGRAPHICS_ERROR
4732,"Ho, Walters and Cooper",81383 Navarro View Apt. 278,"(79.821763,-110.476838)"
4733,Griffin-Barnett,10073 Hill Parkway,"(-35.1676055,-125.980347)"
4734,Sullivan-Morris,5246 Kyle Union,"(73.649955,55.639887)"
4735,Sanders Inc,05696 Raymond Falls Suite 933,"(17.936302,-31.410645)"
4736,"Arias, Carter and Allen",None,"(-13.7174955,-121.081437)"
4737,Frost-Garza,51220 Weaver Spring,"(48.950410,63.144451)"
4738,Harrison-Green,72418 Stafford Inlet,"(-34.441517,-83.420174)"
4739,"Osborn, Hatfield and Walker",8659 Erin Corner Suite 321,"(52.776801,-10.105571)"
4740,Miller and Sons,1447 Kimberly Spurs,"(4.6221395,75.770141)"
4741,STORE_ERROR,00706 Rebecca Flats Apt. 605,DEMOGRAPHICS_ERROR
4742,Dominguez Ltd,064 Smith Circles Suite 149,DEMOGRAPHICS_ERROR
4743,"Moore, Crawford and Mitchell",900 Brian Brook,"(-17.652922,-12.688143)"
4744,STORE_ERROR,2348 Good Divide,"(88.9781305,-71.860518)"
4745,None,9964 Louis Summit,None
4746,Hudson PLC,860 Hanson Forks Suite 710,"(13.7340925,101.338755)"
4747,Robinson Group,426 Daniel Street Apt. 291,"(12.2917015,-68.561627)"
4748,"Caldwell, Merritt and Johnson",9721 Joanna Corner Suite 439,"(23.6187085,87.112744)"
4749,"Rivera, Garcia and Hughes",935 Alyssa Cove Suite 969,DEMOGRAPHICS_ERROR
4750,"Torres, Escobar and Hernandez",8537 West Courts Apt. 119,"(4.504495,32.403103)"
4751,Johnson-Landry,319 David Island Apt. 952,None
4752,Martinez-Martinez,,"(-89.3003985,-166.328248)"
4753,Richards-Cortez,5654 Smith Wall Suite 463,"(-53.2807535,149.911122)"
4754,Robinson and Sons,807 Williams Valleys Suite 064,"(-20.1668475,-100.011055)"
4755,Macias-Love,8647 Bobby Corner,"(-57.813126,-52.064500)"
4756,Turner-Allen,34066 Warner Cove,"(26.6119185,95.351957)"
4757,Martinez PLC,67635 Maureen Oval Suite 410,"(-59.908624,-128.254378)"
4758,Turner PLC,8574 Larsen Mission Suite 400,"(-34.6911875,21.232402)"
4759,Fuller LLC,,"(9.335145,-12.840836)"
4760,Willis LLC,98462 Cannon Ford,"(84.960099,8.263904)"
4761,Anderson-White,47523 Fitzpatrick Valley Apt. 030,None
4762,"Holt, Mcdaniel and Willis",8757 Spencer Path Suite 266,"(10.271633,-112.508999)"
4763,None,43243 Leslie Mountains,"(15.2734925,161.913740)"
4764,Fry-Thomas,4143 Kristin Mount Apt. 655,None
4765,"Ruiz, Franklin and Jensen",26915 Hawkins Views Apt. 237,"(68.6681995,-15.645578)"
4766,Bennett-Torres,366 Potter Crossroad Apt. 965,"(34.1551565,18.144305)"
4767,Larsen-Petersen,504 Mcgee Isle Apt. 100,"(-18.3342905,-80.068468)"
4768,Howard-Acosta,None,"(-6.4851815,43.561802)"
4769,Anderson-Jones,06514 Chandler Ports Apt. 846,"(-60.367041,34.835275)"
4770,"Stewart, Dean and Fisher",68533 Sherry Bridge,"(22.375769,-53.250235)"
4771,,438 Kaylee Ridges Suite 538,
4772,"Knox, Clark and Cruz",407 Dawn Circles Apt. 371,DEMOGRAPHICS_ERROR
4773,Williams-Cardenas,549 Rodriguez Courts,"(-35.2749245,83.989586)"
4774,"Herring, Olsen and Rivers",6591 Shaw Junctions,"(43.7194715,-97.966851)"
4775,"Franklin, Lucas and Strong",1818 Odonnell Vista,
4776,Wallace-Parker,94660 Edward Locks,"(-31.727666,-142.401899)"
4777,White-Clark,754 Jason Circle Apt. 371,"(-15.639546,44.576537)"
4778,"Miller, Mitchell and Valdez",202 Jarvis Roads,"(30.3098795,-117.700235)"
4779,Oliver-Schroeder,2082 Robert Street Apt. 397,"(48.9862765,-124.500481)"
4780,"Meyer, Wilkerson and Dunlap",70384 Christopher Throughway,"(1.838107,-3.502687)"
4781,Miller-Jones,612 Felicia Forest,DEMOGRAPHICS_ERROR
4782,Brown-Mack,88946 Sarah Common,"(-45.630029,-71.026660)"
4783,"Andrews, Perez and Lewis",3731 Velez Via,"(-37.228798,171.349539)"
4784,STORE_ERROR,3653 Catherine Wall,"(-8.0213665,-173.242571)"
4785,STORE_ERROR,501 Oscar Squares,"(49.1505195,-21.616652)"
4786,Brown-Cruz,621 Christina Fall,"(-79.2844685,-45.215124)"
4787,Oliver Ltd,89705 Orr Overpass Apt. 868,"(-79.3548605,4.744373)"
4788,Andrews-Boyd,None,"(55.6356075,169.681756)"
4789,None,07258 Nicholas Spur,"(-19.6033775,-73.995867)"
4790,STORE_ERROR,6964 Ross Islands Suite 093,"(-43.031090,116.165619)"
4791,Davis Inc,1498 Gary Vista,"(-61.894741,-120.265628)"
4792,"Young, Smith and Owens",0741 Alexander Street Apt. 061,"(-80.5686675,-62.070465)"
4793,"Newman, Espinoza and Myers",003 Henry Parkway Apt. 529,"(82.993075,123.446789)"
4794,Mcfarland-Wade,290 Smith Junctions,"(3.192738,162.027243)"
4795,Smith LLC,38882 Chad Bridge Suite 295,"(29.5699125,-72.966066)"
4796,Garcia-Rios,328 Cristina Locks Apt. 438,"(-56.7170685,143.430670)"
4797,"Williams, Phillips and Hughes",121 Hughes Inlet Apt. 982,"(12.985042,111.062807)"
4798,Riggs-Bishop,0989 Keith Port,None
4799,Vazquez Group,None,"(-24.3296875,-87.148515)"
4800,STORE_ERROR,695 Richard Forges,"(-57.295355,-128.516161)"
4801,Dillon Inc,None,"(37.026002,167.248353)"
4802,Fuller PLC,0528 Walker Dale,"(24.180081,30.399323)"
4803,Rodriguez-Mcdonald,9467 Emily Union,None
4804,"Thomas, Cuevas and Richardson",59333 Leonard Circle Suite 883,"(3.1053075,91.557088)"
4805,"Lawrence, Lewis and Moore",8796 Jeffrey Courts Suite 059,"(-45.6669395,-154.266445)"
4806,None,,"(-56.6036665,137.452919)"
4807,"Cruz, Moore and Wilson",27673 Richardson Squares Suite 228,"(25.2387765,1.850818)"
4808,Barnes Group,16458 Mary Views,"(-51.820905,-149.028440)"
4809,Morton Inc,41099 Jones Curve Apt. 612,"(-64.1536485,-140.562632)"
4810,STORE_ERROR,77944 Ray Way Apt. 218,"(27.4922905,83.685619)"
4811,"Stevens, Jones and Knight",648 Johnson Rapid Suite 702,None
4812,STORE_ERROR,88824 Alexander Pine Suite 275,"(53.022805,-95.917242)"
4813,"Anderson, Williams and Bennett",417 Elizabeth Stravenue Suite 817,"(-71.8549705,-170.819895)"
4814,"Lewis, Elliott and Miller",0181 Garcia Stravenue Suite 100,"(-50.615126,-159.180974)"
4815,"Hodges, Lee and Duffy",,"(59.8872815,10.161632)"
4816,STORE_ERROR,51008 Flores Parkway Suite 810,"(32.685039,-50.467873)"
4817,None,5584 Donna Branch,"(65.1649985,-12.099470)"
4818,"Brown, Reed and Kerr",054 Ashlee Plaza Apt. 634,"(-32.8972495,-84.706195)"
4819,"Tucker, Howard and Weaver",34275 Amanda Gateway Apt. 679,"(-23.1781385,114.239066)"
4820,Bush-Johns,61745 Richardson Manors,"(-16.4707395,48.364942)"
4821,Little Group,53754 Madison Turnpike,"(-55.9105555,-117.001478)"
4822,Cooper-Walton,4607 Thomas Course,"(-48.7674195,176.255793)"
4823,"Lee, Anderson and James",,"(18.867997,-95.544575)"
4824,STORE_ERROR,2991 Anderson Circle,"(69.129908,58.370171)"
4825,Murray-Edwards,30310 Jeffery Spring,"(46.7651625,73.186495)"
4826,"Ross, Walker and Spencer",104 Garcia Park,"(-11.581607,-88.777025)"
4827,Mitchell Group,310 Webb Fort Suite 748,"(4.564663,-12.371091)"
4828,Cunningham LLC,78415 Hayes View,"(77.071488,-5.100721)"
4829,"Warren, Gonzalez and Willis",901 Lee Squares,"(-23.079852,-160.496294)"
4830,"Marks, Robertson and Arnold",992 James Port Suite 545,"(-69.033026,-39.599033)"
4831,Green PLC,0168 William Extensions Suite 082,"(70.2173935,-158.422420)"
4832,,7097 Kyle Prairie,"(75.1998395,-88.042498)"
4833,Mendez-Wilson,6661 Parsons Drive Apt. 851,"(-49.643856,72.147522)"
4834,"Johnson, Hutchinson and Walton",LOCATION_ERROR,"(-78.2668935,-44.975583)"
4835,Richardson-Richardson,10932 Arnold Crossroad,
4836,Edwards and Sons,LOCATION_ERROR,"(-84.345825,-47.500629)"
4837,None,,"(-44.9616925,-140.928363)"
4838,"Guerra, Grant and Williams",60886 Blanchard Shores Apt. 734,
4839,"Pennington, Roberts and Holmes",1740 Andrea Circle,"(82.7671665,59.447394)"
4840,"Cohen, Brown and Anderson",9241 Johnson Track,None
4841,Carroll-Mckay,1472 Dixon Roads Suite 644,"(-30.796232,158.746821)"
4842,West and Sons,58592 Christensen Neck,None
4843,Santos-Price,7735 Lopez Oval,"(57.945022,8.024478)"
4844,,40883 Martin Landing Suite 205,"(86.3045075,-163.189583)"
4845,Mcclain PLC,6152 Livingston Spurs,"(-46.8460555,51.864125)"
4846,Allison-Wright,LOCATION_ERROR,"(88.445097,127.203872)"
4847,Anderson LLC,237 Amanda Avenue,"(-47.916776,141.041965)"
4848,,77299 Christopher Greens,"(-70.816540,-139.888312)"
4849,"Mcdaniel, Sanchez and Skinner",74359 Ryan Lake,"(63.6166485,-125.679112)"
4850,Knight-Miller,8034 Thompson Neck Suite 318,"(-88.7670195,-85.263791)"
4851,"Sanders, Hendricks and Riley",28757 Tiffany Underpass Apt. 912,"(-33.460729,117.930889)"
4852,Daugherty-Washington,879 Cheryl Village,"(-77.3865695,9.565966)"
4853,Sherman-Jones,1095 Butler Cape,"(-80.264679,170.080990)"
4854,White-Davidson,25974 Kristy Curve,"(89.3438875,44.693970)"
4855,Griffin Inc,47173 Waters Plaza,"(48.872144,172.496785)"
4856,"Schmidt, Byrd and Kelley",50673 Nelson Terrace,"(-84.2920205,-171.901139)"
4857,Benjamin and Sons,07798 Erika Lock Apt. 193,"(2.8628405,-152.581426)"
4858,"Floyd, Smith and Roberts",,
4859,"Cunningham, Montoya and Mitchell",530 Gonzales Trail,None
4860,"Webster, Levine and Taylor",None,DEMOGRAPHICS_ERROR
4861,Wheeler Ltd,,"(69.690048,91.696509)"
4862,Bush-Cherry,159 Garcia Grove Apt. 679,"(59.042313,18.019467)"
4863,None,473 Katherine Mills,"(-82.2293665,18.502381)"
4864,Owens-Velazquez,1663 Jonathon Field,
4865,Dougherty Ltd,1122 King Mount Suite 329,"(12.151596,-134.213903)"
4866,"Wade, Williams and Day",4108 Kimberly Plaza Suite 230,
4867,Torres-Martinez,610 Cynthia Locks,"(-23.7303035,2.772701)"
4868,Sanchez-Young,2874 Davis Drive Suite 134,None
4869,Herrera-Rice,73360 Cox Estates Apt. 799,"(75.882220,-134.031021)"
4870,"Stanley, Soto and Garcia",725 Douglas Square,"(66.585492,-130.081786)"
4871,Jones-Ellis,7576 Amanda Expressway,"(-39.8883935,-161.551616)"
4872,Dillon PLC,33080 Ramos Lights Apt. 721,"(58.5658045,-70.244748)"
4873,Washington-Ramos,60279 Horn Meadow Suite 603,"(-10.4550155,116.548055)"
4874,Woods Inc,4984 Ryan Mountain,"(16.2906125,122.980972)"
4875,Norris PLC,254 Jennifer Motorway,"(75.2336205,-22.552294)"
4876,Beasley LLC,8175 William Spring,"(27.482224,-35.986018)"
4877,Lane PLC,LOCATION_ERROR,"(-77.3817955,-72.667028)"
4878,STORE_ERROR,8669 Mario Summit Apt. 391,"(75.4280205,154.007599)"
4879,Wolf-Green,None,"(21.9208555,119.107939)"
4880,"Bright, Cole and Hernandez",59664 Irwin Turnpike Suite 164,"(-33.457871,121.212610)"
4881,Turner-Caldwell,7342 Rachel Circles Apt. 379,"(-4.435770,-49.017920)"
4882,"Gomez, Sullivan and Wallace",,"(76.0827925,87.160630)"
4883,King Inc,2621 Hendrix Station,DEMOGRAPHICS_ERROR
4884,Terry and Sons,942 Choi Springs,"(-37.5652755,-84.831708)"
4885,Green-Rodriguez,0592 Pamela Station,"(28.0304935,21.162888)"
4886,Moore-Clarke,747 Miller Station,"(48.484570,-116.109155)"
4887,Bryant-Lane,7745 Walton Station Apt. 373,"(66.6131015,52.883787)"
4888,Baker-Campbell,0785 Irwin Fall Suite 563,"(-54.7624745,168.499676)"
4889,Rios LLC,965 Cynthia Lakes Suite 419,"(-53.0841885,121.398792)"
4890,,3034 Rachel Pass Apt. 304,"(79.8757915,-134.733788)"
4891,STORE_ERROR,007 Hall Coves,"(69.710731,80.652745)"
4892,Bishop LLC,53061 Russell Shoal,"(14.4507015,31.262765)"
4893,"Kennedy, Page and Walker",88488 Terri Gardens,"(-55.182993,24.914082)"
4894,"Johnson, Norton and Fields",8119 Ryan View Apt. 359,"(59.967711,127.826298)"
4895,"Johnson, Graves and Smith",2501 Powell Locks Suite 820,"(61.248950,89.350647)"
4896,None,,"(3.6676355,59.290601)"
4897,"Smith, Hunt and Williams",41416 Costa Islands Suite 499,"(-1.519128,-87.011575)"
4898,Barnes-White,90732 Melanie Manor,DEMOGRAPHICS_ERROR
4899,Norton Ltd,83243 Jonathan Port,"(-1.647049,15.395087)"
4900,Anderson and Sons,41395 Ellis Street Suite 321,"(-71.043265,84.887886)"
4901,Jones Ltd,1371 Moses Creek,"(-29.793097,-64.819509)"
4902,Mccormick-Serrano,2805 Anthony Street,"(-85.389511,-104.935725)"
4903,Long PLC,534 Perry Fort,"(20.7450675,124.983033)"
4904,Ramirez-Espinoza,184 Barnett Cliff,"(24.618414,87.143449)"
4905,"Mejia, Schmitt and Moore",94816 Rachel Plains Apt. 421,"(-31.361998,143.742111)"
4906,"Mason, Thomas and Stephenson",21157 Gallagher Canyon Suite 928,"(-5.783908,16.615198)"
4907,"King, Erickson and Horton",3407 Christina Drive,"(-26.7206815,-135.677776)"
4908,"Potts, Wilson and Jones",9038 Taylor Station,"(-58.677818,92.317993)"
4909,Rivera Inc,736 Castillo Drive,"(-82.869670,-39.771108)"
4910,Long Group,66628 Cheryl Crossing Apt. 026,"(-59.405041,-117.658365)"
4911,"Robinson, Khan and Adkins",084 Veronica Neck Suite 329,"(-15.193488,117.210917)"
4912,Page-Smith,98827 Wilcox Plains Apt. 401,"(-40.7339945,-100.388443)"
4913,Rosales-Cobb,LOCATION_ERROR,"(-38.8517215,28.324991)"
4914,Bishop-Palmer,24479 Mccarthy Cove,"(-56.245177,-173.389588)"
4915,Poole and Sons,LOCATION_ERROR,DEMOGRAPHICS_ERROR
4916,Ferrell-Norman,12345 Brandon Mountain,"(-8.4890525,109.497886)"
4917,"Jones, Walker and Harris",,"(26.075638,37.596158)"
4918,,870 Brown Drives,"(78.4861175,-128.747391)"
4919,Contreras-Rodriguez,29771 Stevens Estate Suite 379,"(-28.9626205,78.714806)"
4920,Curry Inc,2013 Moore Crest Suite 228,"(-11.766172,-103.894188)"
4921,Rice and Sons,1223 Hall Summit Apt. 555,"(47.3032365,109.638148)"
4922,Anderson-Murphy,42120 Glenn Glens,"(57.950250,-34.653216)"
4923,None,5503 Taylor Ports,"(-60.0648465,-163.720283)"
4924,"Rivera, Petersen and Pena",,"(42.1401865,12.117998)"
4925,Guerrero-Ford,4990 Harvey Crossing,"(51.218189,60.391143)"
4926,Shelton-Hughes,68974 Robert Light,"(74.5560975,4.332721)"
4927,Howard-Ponce,818 Martinez Stravenue,"(-19.5942045,136.986034)"
4928,Rodriguez-Hamilton,64409 Tyler Glens,"(58.6764235,48.417149)"
4929,White-Fischer,None,"(58.6816015,145.384570)"
4930,Scott LLC,301 Woods Crescent Suite 202,"(86.5924575,-128.546734)"
4931,Clark-Holden,866 Kathryn Hills,"(16.7212055,108.756695)"
4932,"Nelson, Wang and Herring",None,DEMOGRAPHICS_ERROR
4933,Edwards Ltd,004 Massey Keys,"(-2.059099,179.259651)"
4934,"Vasquez, Garcia and Gomez",15402 Joy Highway Apt. 465,"(21.9304295,-134.875506)"
4935,Sanchez-Deleon,797 David Coves,"(19.056308,-102.476639)"
4936,None,3608 Lee Tunnel,"(34.884386,87.220078)"
4937,Walton-Duncan,940 Chad Brooks Apt. 739,"(22.8794615,-178.759778)"
4938,Gibson Group,8464 Cain Path,"(86.3130055,14.748759)"
4939,"Lee, Gonzalez and Cunningham",5051 Mckee Burg Suite 519,"(25.552753,79.808444)"
4940,Owen LLC,797 Crane Valley Apt. 085,"(17.377791,94.331433)"
4941,Davis-Rice,None,"(-43.446997,-47.622730)"
4942,"Duffy, Buck and Nash",LOCATION_ERROR,"(37.132676,-32.915413)"
4943,Daugherty Ltd,68014 Stephanie Extensions Suite 152,"(19.1587895,10.511397)"
4944,Duke-Williams,64915 Holmes Oval,None
4945,Diaz and Sons,681 Michael Prairie,"(-57.150973,29.448599)"
4946,Smith-Baker,557 John Village Apt. 280,None
4947,Faulkner Ltd,6767 Anita Mission,"(75.9970665,-73.373374)"
4948,Romero-Hendricks,098 Bowman Points,"(-56.3587205,-125.999454)"
4949,Butler Inc,971 Blake Mission,"(-54.8620965,-16.666998)"
4950,Reyes LLC,8430 Robin Extension,None
4951,Williams-Cooper,0417 Lynn Shoals Suite 553,"(53.3000455,49.899134)"
4952,Davis-Valdez,545 Matthew Via Apt. 921,"(-8.5141335,-15.652219)"
4953,"Nunez, Moore and Smith",502 Hickman Plains,"(-36.6250355,54.416490)"
4954,,3388 Dickerson Fields Suite 713,"(5.073620,129.850981)"
4955,English LLC,5059 Dennis Causeway Apt. 349,"(71.1971755,-119.500101)"
4956,Willis-White,9346 Mccall Gateway Suite 774,DEMOGRAPHICS_ERROR
4957,Liu-Moore,2863 Aaron Crest Apt. 220,"(-40.396957,175.203339)"
4958,"Floyd, Bautista and Thomas",000 Moore Villages,"(-40.3226805,-56.518890)"
4959,"Smith, Watkins and Perry",6005 Smith View Apt. 497,None
4960,"Gould, Watson and Rodriguez",483 Henry Ville Apt. 892,"(35.2854675,169.888105)"
4961,Burns and Sons,266 Jacqueline Trafficway Suite 403,"(-86.9304115,-39.363993)"
4962,"Roberts, Hines and Watson",6098 Denise Greens,"(38.104770,91.351278)"
4963,"Kirk, Sparks and Pierce",607 James Fords Suite 973,"(64.6542225,51.287994)"
4964,None,1350 Thomas Mountains,
4965,Estrada Group,0674 Bruce Point Apt. 481,DEMOGRAPHICS_ERROR
4966,"Murphy, Jacobson and May",972 Valerie Row Apt. 622,"(-66.2115065,43.676186)"
4967,None,8275 Salas Roads Apt. 288,"(22.4403075,-152.995817)"
4968,None,990 Arnold Locks,"(48.541721,150.897368)"
4969,Noble-Thornton,2896 Thomas Fields,"(-8.890534,-82.870798)"
4970,"Mueller, Shepherd and Thomas",0979 Mark Spring Apt. 055,"(17.677394,-156.798654)"
4971,Schneider Group,816 Cooley Causeway Suite 504,"(76.2405675,-172.998479)"
4972,Parker Ltd,96221 Green Mission Apt. 805,"(67.283894,-71.958520)"
4973,Thompson-Williams,10932 Ellen Route,"(48.5927875,130.028445)"
4974,Woods PLC,939 Bruce Roads Suite 415,"(64.091985,-171.924353)"
4975,Miller and Sons,336 Gordon Corner Apt. 851,"(-10.064873,106.888882)"
4976,Sellers PLC,812 David Mews Apt. 344,"(-15.597364,-153.974018)"
4977,"Rush, Peterson and Orr",5729 Bradley Garden,"(46.7844895,125.119264)"
4978,None,553 Williams Coves,"(89.986791,-81.509337)"
4979,Dougherty-Mitchell,57816 Gregory Walk,"(42.779455,-1.679156)"
4980,Pratt Inc,891 Nicole Lane Suite 057,"(-34.843790,-1.214223)"
4981,Jones Group,4685 Medina Hollow Suite 576,"(34.1159705,91.307413)"
4982,"Nelson, Miller and Lewis",27573 Henderson Terrace,"(73.5294375,-158.689488)"
4983,Carlson-Galvan,1970 Smith Plains,"(8.952508,163.330672)"
4984,,3380 Isaac Mall Apt. 402,None
4985,"Wood, Clay and Parker",5046 Rebecca Bridge Apt. 012,None
4986,"Brown, Valdez and Harrison",536 Brock Springs,"(17.1181545,155.189764)"
4987,"Harris, Nolan and Marquez",255 Cox Vista Apt. 098,"(-18.6965255,168.462316)"
4988,Fuller Ltd,772 Wilson Plains,DEMOGRAPHICS_ERROR
4989,"Mcgee, Wilson and Hill",162 Gonzalez Park Suite 604,"(9.247873,-121.470005)"
4990,,35059 Laura Ways Apt. 737,"(19.5959345,115.099194)"
4991,"Hammond, Peters and Miller",12534 Rodriguez Shores Apt. 791,"(59.389145,-130.018688)"
4992,"Hughes, Richard and Smith",650 Vargas Unions,"(-0.884510,-136.321994)"
4993,Walls Inc,59721 Lewis Burg,"(14.072567,-118.768464)"
4994,"Garcia, Buckley and Franco",0550 Gates Terrace Suite 445,"(-29.422696,175.095846)"
4995,"Mayo, Lee and Neal",497 Johns Spur Apt. 424,"(-41.036412,-58.848909)"
4996,Davis-Love,26193 Williams Place,
4997,Ortiz-Walker,97183 Edward Ridge Apt. 063,"(2.977926,-132.581068)"
4998,Vega LLC,73401 Camacho Streets,"(48.5595525,43.512734)"
4999,Johnson-Erickson,15489 Ball Loaf,None
5000,"Clarke, Edwards and Foster",2489 Peterson Trail,"(-18.1186735,-6.811607)"
5001,"Meyer, Hunter and Mcdowell",LOCATION_ERROR,DEMOGRAPHICS_ERROR
5002,"Davis, Dennis and Blake",867 Paul Stream,"(-12.497647,-164.630221)"
5003,"Martin, Houston and Gonzales",97603 Vaughn Square Suite 538,"(19.759637,-14.559742)"
5004,None,56042 Terry Points Apt. 893,"(24.017977,108.330401)"
5005,STORE_ERROR,,"(37.489042,152.883569)"
5006,Fry-Garner,2362 Jessica Row,"(44.2860185,83.092895)"
5007,Fernandez PLC,LOCATION_ERROR,"(20.4679995,75.651012)"
5008,Lawson LLC,984 Dylan Springs Apt. 624,"(-23.1028925,98.495128)"
5009,Harris Inc,7728 Yang Flats Apt. 504,"(-28.7609805,15.543077)"
5010,Barr-Sanchez,8731 Alfred Points,"(10.2334575,-124.397138)"
5011,"Harris, Garrett and Smith",602 Abigail Fords Suite 815,"(9.644255,29.699178)"
5012,Lee-Williams,439 Michael Crossroad,"(71.4584895,179.552332)"
5013,Mooney Inc,LOCATION_ERROR,"(-80.4592165,-102.386291)"
5014,,56501 Kristie Springs Suite 114,"(44.924786,-59.602917)"
5015,Cox-Baker,43961 Joseph Village,"(88.5860815,167.245643)"
5016,Johnson and Sons,106 Ryan Canyon,"(19.759790,-158.148852)"
5017,Zhang-Porter,83186 Jennifer Key Apt. 826,"(28.920211,121.269729)"
5018,Brown Group,28083 Rice Crossing Suite 428,"(-29.2691595,-154.274946)"
5019,Walton-Davis,5463 Harrison Canyon Suite 547,"(-54.8672555,-24.948793)"
5020,"Pearson, Haynes and Nelson",10128 Jessica Road,"(-23.564492,-51.470584)"
5021,"Snyder, Mullins and Ibarra",6125 Hughes Station Suite 734,None
5022,Yang Inc,5305 Brown Park,"(-13.6389915,-65.852711)"
5023,White Group,5101 Teresa Coves Suite 841,DEMOGRAPHICS_ERROR
5024,Weeks PLC,37872 William Green Suite 317,"(30.9424335,-171.226909)"
5025,"Woods, Terry and Solis",996 Laura Walk Apt. 071,None
5026,Romero Group,471 Natalie Dale,"(81.630092,-21.159913)"
5027,"Lee, Contreras and Young",285 Maddox Keys,"(-61.8337285,94.529834)"
5028,Haynes-Osborne,18694 Howe Tunnel,DEMOGRAPHICS_ERROR
5029,Barajas-Morgan,423 Bonilla Dale,"(-59.4065045,41.259028)"
5030,None,LOCATION_ERROR,DEMOGRAPHICS_ERROR
5031,STORE_ERROR,162 Smith Rapid,"(-20.9379865,35.988468)"
5032,"Wiggins, Williams and Love",853 Sarah Trace Suite 631,"(-25.0466845,101.673550)"
5033,,None,"(-41.4098695,67.454146)"
5034,Neal and Sons,5876 Brown Roads,"(-49.061986,-158.723570)"
5035,Collins-Mitchell,31858 Ian Divide Apt. 745,"(-24.711805,161.767611)"
5036,Johnson PLC,80530 Theresa Wells,"(1.0151155,-146.091234)"
5037,"Lewis, Roth and Hamilton",38822 Roberts Freeway,"(42.962586,67.946297)"
5038,"Johnson, Powell and Velazquez",8001 Jillian Ranch Apt. 704,None
5039,Vazquez and Sons,3473 Sims Junctions Apt. 980,"(-88.7416325,-105.955852)"
5040,"Chandler, Kemp and Soto",82080 Hunter Manors Suite 873,"(-50.0550795,172.971987)"
5041,"Nicholson, Cook and Powell",2644 Maria Plaza Apt. 447,DEMOGRAPHICS_ERROR
5042,"Cantu, Hill and Byrd",307 Shannon Ways,"(58.341665,-148.405094)"
5043,Diaz and Sons,8812 Henry Springs Apt. 537,"(-73.320491,-94.716607)"
5044,None,353 Alec Unions,"(27.3866415,70.226871)"
5045,,53430 Hendricks Passage Apt. 074,"(47.772403,-31.968707)"
5046,Hernandez Group,8036 Brandy Mount Suite 734,"(41.9237475,-174.535890)"
5047,"Bowman, Forbes and Raymond",9671 Mcintyre Center Apt. 096,"(47.6834635,147.445643)"
5048,STORE_ERROR,239 Matthew Common Suite 241,"(-15.643475,-17.773352)"
5049,Moon and Sons,798 Smith Lights Suite 614,"(-44.832626,-112.622290)"
5050,Avila-Harvey,559 Michael Fields Apt. 390,"(-89.1766135,46.675480)"
5051,STORE_ERROR,9395 Alexander Rest Suite 770,"(75.832351,119.748454)"
5052,House-Hernandez,932 Romero Drives Suite 947,"(-33.0763705,39.714067)"
5053,,37014 Latasha Row,None
5054,Williams-Smith,59347 Watkins Springs Apt. 094,DEMOGRAPHICS_ERROR
5055,Ortiz-Richardson,750 Serrano Union Suite 208,"(-71.1250515,64.461513)"
5056,"Thomas, Reyes and Wood",73833 Sullivan Loaf Apt. 709,"(-28.681928,-30.342859)"
5057,Kaufman-Figueroa,5100 Steven Lodge,"(25.0481185,112.516177)"
5058,Santana-Walters,5136 Vang Crest Suite 225,"(84.938900,80.758402)"
5059,"Sharp, Richardson and Burke",LOCATION_ERROR,"(16.1731185,-121.374855)"
5060,"Colon, Richardson and Ford",9047 Bird Groves Suite 324,"(-37.593628,-28.508725)"
5061,"Mendoza, Olson and Garcia",97037 Maureen Squares Apt. 201,"(45.116351,-81.767038)"
5062,"Ray, Campbell and Perez",3875 Morris Walks Apt. 780,"(57.018289,-111.188144)"
5063,Hamilton-Patel,52737 Robert Lane Apt. 454,"(47.344814,-109.372930)"
5064,Perez LLC,81967 Mcgee Forks,"(17.499331,175.243421)"
5065,"Bryant, Atkinson and Maxwell",None,"(52.336292,-133.941876)"
5066,Johnson Ltd,1320 Walker Avenue,"(43.1916965,87.212547)"
5067,Garcia-Bryant,573 Scott Inlet,"(48.7414185,5.374425)"
5068,None,4254 Randy Extension,"(-43.175003,-91.002591)"
5069,Cordova-Swanson,792 Murphy Trafficway,"(-13.3765145,-22.011966)"
5070,Webb Ltd,29201 Kathleen Groves,"(-81.2220335,116.949287)"
5071,Fleming PLC,LOCATION_ERROR,"(72.6836625,-106.919372)"
5072,"Munoz, Berger and Cook",8955 James Islands Suite 553,"(10.521615,39.631371)"
5073,Cole and Sons,961 Cross Station Suite 830,"(21.588244,60.605356)"
5074,Jackson-Robertson,0158 Hill Islands,"(37.676246,-55.274386)"
5075,"Serrano, Williams and Heath",182 Lawson Camp Suite 913,"(55.349167,134.989763)"
5076,None,234 Fowler Viaduct,"(12.650718,-178.576741)"
5077,"Spencer, Wood and Mcmillan",992 Amanda Cliff Suite 376,None
5078,"Crosby, Jones and Walker",264 Peter Cliffs,"(-67.5010745,152.801448)"
5079,Robinson-Gibbs,653 Mary Lodge Suite 036,DEMOGRAPHICS_ERROR
5080,Bird Group,64906 Clarke Garden Apt. 479,"(-61.629841,-96.867583)"
