date, store_ID, product_ID, quantity_Sold, revenue 
2025-03-27, 100, PRODUCT_ERROR, 43, 866.54 
2025-01-27, 86, , None, 290.47 
2025-03-25, 4, UIQ-582, 35, 516.05 
None, 91, None, 8, None 
2025-02-26, 8, MPF-821, 10, 318.35 
2025-01-17, 12, AGU-503, 15, 191.04 
2025-01-15, None, GBN-754, 18, 567.58 
2025-03-06, 5, SVT-136, 2, 96.5 
2025-02-18, 40, MNM-570, 35, 898.35 
None, 87, CNN-284, 39, 154.64 
2025-01-26, 52, RFP-125, 23, 241.92 
2025-01-08, 56, WLH-942, 45, 263.53 
2025-03-23, 94, YRY-279, , 551.15 
, 63, MSB-158, 49, 782.13 
2025-03-22, STORE_ERROR, YKO-961, 20, 256.39 
DATE_ERROR, , None, None, 997.0 
2025-03-10, 34, ULT-705, 15, 210.23 
2025-03-04, 90, JEK-241, 12, 213.17 
2025-02-07, None, HUA-140, QUANTITY_ERROR, 568.24 
2025-02-23, STORE_ERROR, IJD-775, 9, 803.98 
2025-03-22, 38, KPN-445, 31, 950.86 
2025-02-21, 71, WBT-219, 4, 132.24 
2025-03-22, STORE_ERROR, QTO-393, 12, 270.0 
2025-02-11, None, BXU-081, 38, 223.58 
2025-03-07, 11, TLY-672, 10, 626.83 
2025-01-02, 78, XTF-162, 1, 754.18 
2025-01-06, 49, VRM-712, 46, 967.56 
DATE_ERROR, 84, KQU-646, None, 272.79 
2025-02-13, 15, DMA-421, 6, 826.83 
2025-02-16, 25, WQJ-122, 23, 436.77 
2025-02-12, 27, SOH-724, 33, 134.03 
2025-03-20, 3, HNY-290, 17,  
2025-01-22, 88, QZA-316, None, 924.27 
2025-01-27, 51, PQV-168, 12, 374.59 
2025-01-18, 66, DRF-989, 38,  
2025-02-08, STORE_ERROR, IFR-641, 20, 674.62 
2025-02-06, 76, YKE-712, 43, 710.03 
2025-01-24, 98, FMN-352, 42, 577.99 
2025-02-17, 80, , 27, 716.3 
DATE_ERROR, 18, LYB-200, 22, 401.31 
2025-03-23, 55, KFF-317, 5, 785.55 
2025-01-01, 80, JBM-948, 37, None 
2025-01-11, 54, ZHR-210, 30, 924.77 
2025-01-16, 92, DFT-687, 49, 433.71 
2025-03-03, 86, PRODUCT_ERROR, 43, 333.03 
2025-02-25, 28, LBV-302, 35,  
2025-01-04, 45, XSY-698, 21, 180.68 
2025-03-24, 35, GWH-285, 2, 836.74 
2025-01-05, 30, HPD-200, 22, 534.83 
2025-02-09, 72, VWA-896, 25, 917.54 
2025-03-17, 90, DAK-667, 23, 201.38 
2025-03-14, 62, VNT-815, QUANTITY_ERROR, 403.19 
2025-03-05, 93, IIV-234, 22, 494.39 
2025-02-06, 51, None, 16, 450.59 
2025-02-05, 3, VHC-159, 22, 128.32 
2025-03-07, None, PRODUCT_ERROR, 37, 164.72 
2025-03-30, 8, NMW-255, 5, 49.19 
2025-02-26, 78, SLX-064, 38, 418.56 
2025-03-25, 31, TTU-867, 14, 502.51 
2025-02-11, 26, ECH-677, 39, 756.24 
2025-01-29, STORE_ERROR, NOJ-405, 13, 415.15 
2025-03-27, None, FXP-727, 42, 49.06 
2025-01-13, 42, PWX-807, 28, 876.96 
2025-03-27, 48, QCP-839, 45, 172.25 
2025-01-20, 63, DRX-306, 40, 469.62 
2025-03-06, 22, CZY-256, 40, 338.2 
2025-03-24, 9, WXT-881, 28, 865.33 
2025-01-02, 3, BOO-191, None, 643.04 
DATE_ERROR, 12, EDB-550, 36, 491.72 
2025-01-25, 95, TWC-424, 45, 518.56 
2025-02-27, 86, YGK-275, None, 992.44 
2025-03-25, 34, PAY-525, None, None 
2025-03-17, 46, ZUA-832, 26, 870.4 
2025-01-21, 71, WVG-790, 38, 145.43 
2025-01-29, 6, FTC-191, , 920.22 
2025-03-06, 97, , 7, 915.74 
2025-02-05, 85, XAT-721, 47, 342.4 
2025-02-16, 12, ZUI-468, 31, None 
2025-01-20, 77, LVA-174, 9, 168.1 
2025-02-05, , DCU-105, 13, 760.35 
2025-01-30, 90, PRODUCT_ERROR, None, 775.95 
2025-01-31, 91, AVR-222, 16, 734.17 
DATE_ERROR, 24, FEE-706, 44, 248.15 
2025-02-15, 37, TCH-079, 2, 684.2 
2025-01-15, 95, IHS-885, 14, 888.79 
DATE_ERROR, 64, PRODUCT_ERROR, 21, 982.09 
, 10, UYI-114, 40, 675.44 
2025-03-31, 60, LTW-248, 41, 512.79 
2025-01-15, 91, HPG-257, 49, 915.37 
2025-02-09, 65, UQD-985, None, 323.77 
2025-02-22, 32, QCA-166, 38, None 
2025-01-29, 42, PSH-377, 15, 576.55 
2025-01-31, None, WWQ-127, 31, 978.99 
2025-02-18, 3, IPK-071, 18, 137.06 
2025-01-12, 90, TWB-445, None, 206.18 
2025-02-25, 61, RBF-397, 45, 550.35 
2025-03-27, 82, , 32, 513.78 
2025-02-17, 69, CPD-980, 41, 727.95 
2025-03-22, 26, KOU-474, 21, 97.1 
2025-02-11, None, JLW-440, 44, 912.4 
2025-02-04, 16, PRODUCT_ERROR, 22, 278.93 
2025-02-20, 63, WWU-914, 10, 404.97 
2025-01-09, 59, None, 44, 873.59 
2025-01-03, 86, TAD-452, 21, 11.56 
2025-03-26, 45, EUL-133, 40, 883.08 
2025-02-02, 93, INL-662, 32, 161.22 
2025-02-06, 49, , 10, 709.23 
2025-03-07, 20, XEZ-210, 16, 548.41 
2025-03-12, 42, BNL-912, 49, 413.95 
2025-03-24, 66, YTA-491, 29, 653.78 
2025-02-03, 75, JVK-805, 3, 199.61 
2025-01-04, 34, ASP-536, 50, 875.05 
DATE_ERROR, 63, XUR-571, 15,  
2025-01-05, 10, YWG-969, 35, 929.77 
2025-02-08, 71, HLY-132, 44, 749.53 
2025-03-25, , AMR-759, QUANTITY_ERROR, None 
2025-01-02, 10, GEW-601, 47, 751.4 
2025-02-26, 47, KZV-077, 20, 364.87 
None, 87, YDA-165, QUANTITY_ERROR, 971.36 
2025-02-01, 18, THP-119, 37, 746.01 
2025-01-07, STORE_ERROR, CAJ-406, 43, None 
2025-01-20, 65, KFV-141, 18, 857.62 
2025-03-18, 36, HXA-593, 22, 283.35 
2025-03-25, 67, None, None, 492.01 
DATE_ERROR, 96, GGM-478, 48, 57.54 
2025-02-05, 98, EVR-064, 30, REVENUE_ERROR 
2025-01-21, 16, DAN-630, 12, 910.25 
2025-03-10, 26, , QUANTITY_ERROR, None 
2025-01-17, 94, RGQ-552, 31, 82.69 
2025-03-02, 10, HTP-369, 9, 313.96 
2025-02-15, 58, BNR-583, 24, 151.99 
2025-03-20, 62, YVC-631, 11, 737.0 
2025-01-10, STORE_ERROR, ODI-145, 24, 971.5 
None, STORE_ERROR, ZNH-597, 28, REVENUE_ERROR 
2025-02-04, 47, None, , 305.97 
2025-02-22, 48, REJ-851, QUANTITY_ERROR, REVENUE_ERROR 
2025-01-08, 6, QLI-292, 2, 407.97 
2025-03-21, None, WIV-567, 16, 631.75 
None, 71, RBP-371, 14, 434.2 
2025-01-06, STORE_ERROR, UFS-444, 42, 87.09 
, 80, CCV-388, 50, 745.17 
2025-02-18, 14, QWN-422, 9, 265.42 
2025-03-10, 56, CSB-470, 14, 225.41 
2025-03-31, 10, GDY-313, 17, 886.41 
2025-01-03, 74, VUL-284, 16, 229.45 
2025-01-30, STORE_ERROR, MAT-072, , 842.08 
2025-02-26, STORE_ERROR, GKI-486, 36, 765.08 
None, 60, XPC-180, 41, REVENUE_ERROR 
2025-03-11, 55, PRODUCT_ERROR, 16, 553.6 
None, 57, None, 8, 207.37 
2025-01-09, 79, QXR-623, 46, 81.75 
, 41, DBI-833, 16, None 
2025-01-31, 88, YLZ-552, 24, 443.31 
2025-03-19, 74, EWQ-670, 6, 854.02 
2025-03-28, 92, IAS-419, 15, 747.11 
2025-01-13, , ELY-149, 32, 292.23 
2025-01-18, , CBP-980, 47, 438.41 
2025-02-01, STORE_ERROR, PWM-630, 41, 315.38 
2025-03-01, 57, JWD-779, 35, 311.73 
2025-02-16, 55, PRODUCT_ERROR, 49, 107.36 
2025-03-04, 93, GUD-739, 1, 250.26 
2025-01-08, 80, RKI-267, 14, 921.12 
2025-03-30, 75, ZDW-643, , 575.23 
2025-03-11, 5, WTM-773, 3, 902.82 
2025-01-21, STORE_ERROR, GOV-978, 27, None 
2025-03-03, 10, PCY-484, 3, 76.31 
2025-01-26, None, IVF-450, 31, 994.11 
2025-01-13, 59, None, , 328.69 
, 55, ZZC-305, 4, 197.93 
2025-02-04, 36, None, 3, 54.08 
DATE_ERROR, 14, PYS-917, 34, 50.91 
2025-02-17, 28, XDB-192, 46, 301.96 
2025-01-21, STORE_ERROR, VHE-312, 9, 891.63 
DATE_ERROR, 81, TJI-224, 50, 614.37 
2025-01-14, 8, MLK-163, 43, 831.83 
2025-02-23, 69, PRODUCT_ERROR, 20, 407.33 
DATE_ERROR, 64, DMX-665, 19, 496.45 
2025-02-15, 36, HEB-693, 31, 497.15 
2025-01-31, 23, HTY-531, 26, REVENUE_ERROR 
2025-01-15, 53, JFT-303, 43, 659.59 
, 99, INB-332, 19, 65.95 
, 62, DSJ-999, None, 204.69 
None, 73, WNK-761, 7, 950.48 
2025-03-24, 15, TVR-487, 18, 671.9 
2025-02-22, 44, PTN-001, 16, 858.02 
2025-02-24, None, NFZ-897, 25, 741.19 
2025-02-07, 50, VTW-222, 6,  
2025-02-15, 46, EYE-515, 34, None 
2025-01-03, STORE_ERROR, SSW-761, 26, 462.98 
2025-02-16, 96, PRODUCT_ERROR, 35, 707.69 
DATE_ERROR, 21, PRODUCT_ERROR, QUANTITY_ERROR, 490.99 
2025-01-22, 90, HFQ-555, 31, 425.88 
2025-03-09, , WKB-109, QUANTITY_ERROR, 708.07 
2025-02-12, 68, NUZ-708, 2, 230.15 
2025-03-18, 73, KNX-446, 4, 317.6 
None, 96, None, 31, 470.73 
2025-03-17, 5, , 18, 802.27 
2025-02-07, 9, ZYF-198, 21, 205.06 
2025-01-29, 60, TID-603, 8, 703.52 
2025-02-05, 31, JBD-874, 38, 318.49 
2025-02-16, 15, ECN-604, 47, 811.58 
2025-02-01, 27, UZY-273, 18, REVENUE_ERROR 
2025-03-20, 71, AWU-078, 47, 834.18 
2025-03-13, 64, ZEH-076, 36, 279.11 
2025-04-01, None, PRODUCT_ERROR, , 712.57 
2025-01-16, 70, JJN-304, 45, 204.86 
2025-02-17, STORE_ERROR, NHN-479, 1, 840.95 
2025-03-26, 80, TZZ-100, 1, 749.65 
2025-02-15, 71, TNE-182, QUANTITY_ERROR, 887.22 
2025-01-16, 39, KBP-749, 15, 908.67 
2025-01-23, 57, VZD-780, 37,  
2025-01-01, 67, GUV-453, 26, 95.51 
2025-02-10, 17, LRG-392, 50, 704.86 
2025-02-14, 67, JUJ-983, 9, 134.9 
2025-03-27, 28, OBZ-006, 45, 777.44 
2025-01-19, STORE_ERROR, OLZ-442, 10, 129.47 
2025-03-07, 19, ZJR-468, 35, 885.25 
2025-01-05, 8, ZSR-030, 21, 650.69 
2025-01-18, 57, QAV-267, 5, 883.78 
2025-01-25, 86, BWS-986, QUANTITY_ERROR, 841.69 
2025-01-19, 64, FGM-406, 42, 712.23 
2025-02-03, 67, KNP-557, 5, 224.56 
2025-01-15, 29, WIK-790, 18, 365.21 
2025-01-18, 69, QAL-475, 22, 57.34 
2025-01-25, None, MKS-530, 44, 496.73 
2025-03-25, 59, INY-621, 35, 505.74 
2025-02-04, 3, , None, 536.05 
DATE_ERROR, 78, UOF-223, 26, 183.63 
2025-02-06, 91, IRC-421, 15, 363.6 
2025-04-01, 41, BBJ-001, 44, REVENUE_ERROR 
2025-03-29, None, VTR-214, 7, 708.49 
2025-03-23, 82, TDV-547, 10, 354.11 
2025-01-12, 25, XCV-086, None,  
DATE_ERROR, 99, UJP-896, 46, 973.11 
2025-03-03, 54, FOI-465, 39, 234.16 
, 99, ZBA-735, 36, 728.37 
2025-03-14, STORE_ERROR, XCL-477, , 490.49 
2025-02-22, 88, PKJ-371, 43, 108.84 
2025-01-25, 35, AFN-805, 17, 40.78 
2025-03-02, 10, EMT-999, , 612.6 
2025-01-27, 8, PRODUCT_ERROR, 38, 785.02 
2025-01-28, 59, KMF-430, 3,  
DATE_ERROR, 28, TJT-350, 43, 322.0 
, 94, MVN-912, 10, 927.46 
2025-03-21, 66, DLC-552, 36, 522.02 
None, 8, TVV-563, 44, 897.39 
2025-03-25, 96, YQM-181, 23, 956.24 
2025-03-09, 59, TCZ-710, 20, REVENUE_ERROR 
2025-01-02, 15, SLT-883, 3, 689.36 
2025-02-15, 74, YYQ-059, 40, REVENUE_ERROR 
2025-02-09, 73, IMC-196, 27, 97.79 
2025-03-12, 100, None, 21, 648.43 
2025-03-16, 66, None, 29, 494.66 
2025-02-09, 90, TIP-004, QUANTITY_ERROR, 949.37 
2025-02-09, 41, NFN-604, 34, 114.65 
2025-02-11, STORE_ERROR, UZD-053, 24, 722.04 
2025-01-18, 55, HGC-370, 22, 336.66 
2025-01-31, 20, YYL-070, 37, REVENUE_ERROR 
2025-03-16, 15, KRG-466, 40, 121.43 
2025-02-09, 40, YRA-025, 16, 230.83 
2025-01-15, 15, JZF-685, 3, 124.55 
2025-01-06, 17, FMM-012, 42, 834.7 
2025-03-05, 43, CGY-507, 45, 318.58 
2025-02-19, 88, MWA-827, 4, REVENUE_ERROR 
2025-01-14, 41, KVJ-265, 14, 206.79 
2025-03-18, 76, DYX-150, 37, 593.72 
2025-01-18, 10, ITS-655, 10, 765.96 
DATE_ERROR, 40, SEL-005, 43, 539.75 
2025-02-27, 94, AQO-363, 16, REVENUE_ERROR 
2025-01-29, 83, WGE-159, 38,  
2025-02-23, 5, AOK-502, 40, 125.03 
2025-03-30, 42, BZM-749, 20, 179.89 
2025-02-10, 58, OMI-388, QUANTITY_ERROR, 664.6 
2025-03-25, 92, OBC-845, None, 111.63 
2025-03-02, 3, ZCN-663, 46, 225.79 
None, 33, EUH-299, 46, 423.07 
2025-03-28, 51, ENH-650, 32, 361.71 
2025-01-19, 97, ENB-115, 18, 228.88 
None, 22, MXE-513, 25, 247.95 
2025-01-15, 42, HQT-271, 36, 619.29 
2025-02-01, 94, USZ-059, 42, 158.5 
2025-02-09, 79, CPF-963, None, 587.22 
2025-03-20, 8, None, 23, 18.88 
2025-02-10, 10, VQT-887, 17, 775.32 
2025-02-24, 38, LXD-827, 37, 270.44 
DATE_ERROR, 64, UYL-596, 32, REVENUE_ERROR 
2025-01-18, 71, CHY-228, 26, 492.28 
2025-03-05, 47, ZLY-309, 18, 949.13 
2025-02-18, 31, , 31, 221.04 
, 42, None, 33, None 
2025-03-06, 54, TRJ-607, 46, 522.98 
2025-03-05, STORE_ERROR, EAI-102, 15, 281.75 
2025-02-16, 78, LYE-398, 19, 631.4 
2025-01-12, 95, AZA-128, 6, None 
2025-03-18, 17, JER-185, 48, 614.56 
2025-03-01, 3, OXB-752, 25, 184.71 
2025-01-07, 45, MXZ-226, 45, 978.63 
2025-03-19, 22, IOE-197, 21, 451.28 
2025-03-03, 91, YJN-468, 13, 175.21 
2025-01-27, 32, AFG-319, 48, 264.32 
2025-03-13, 23, JGO-784, 48, None 
2025-03-07, 79, , 3, 156.57 
2025-02-22, 70, None, 27, 263.88 
2025-03-31, 26, , 33, 631.64 
2025-02-06, None, PRODUCT_ERROR, 37, 273.9 
2025-01-28, 23, CCQ-823, 4, 594.88 
2025-02-08, 24, KCO-039, 37, 437.28 
2025-02-15, 93, LKD-757, 1, 350.2 
2025-01-23, 32, , 7, 840.94 
None, 51, GLG-555, 12, 198.54 
2025-01-01, 95, IYW-624, 42, REVENUE_ERROR 
2025-01-07, 51, JKY-493, 39, 817.47 
2025-04-01, 62, PRODUCT_ERROR, 8, 238.44 
2025-02-16, STORE_ERROR, BYE-980, 6, 319.18 
2025-02-05, , KFC-743, 25, 72.39 
2025-01-22, 56, VAX-820, 25, 84.33 
DATE_ERROR, 22, LMK-964, 44, None 
2025-03-08, 20, ECC-108, 10, 747.15 
2025-03-11, 13, QXF-152, 14, 672.26 
2025-03-12, 75, MIH-257, 35, 112.54 
2025-02-17, 5, DDQ-814, 26, 782.15 
2025-01-30, 88, QDJ-921, 29, 353.8 
2025-01-23, 12, BJV-615, 46, 19.04 
None, 19, VXL-592, 46, 839.2 
2025-04-02, 19, SDU-219, 7, 376.71 
2025-02-25, , SSY-558, 19, None 
2025-01-14, 62, PCZ-878, , 522.13 
2025-02-24, 13, KZK-560, 47, 104.99 
2025-01-07, 12, KID-460, 20,  
2025-01-12, 75, YVU-355, 5, 533.54 
2025-03-14, 21, OCN-650, 40, 304.62 
2025-01-09, , YAY-781, 34, 42.41 
2025-03-28, 32, SVX-018, 47, None 
2025-03-08, 3, AOG-089, 26, None 
2025-03-15, None, YIP-261, 28, 808.84 
2025-03-28, 74, HRK-028, 32, 837.18 
2025-02-23, STORE_ERROR, QGN-176, 38, 255.58 
2025-01-21, 75, PMO-618, 43, 769.39 
2025-02-19, 43, EBI-419, 37, 722.42 
DATE_ERROR, None, ANO-362, 5, 701.05 
DATE_ERROR, 1, None, 29, 820.15 
2025-02-08, 36, GTC-439, 17, REVENUE_ERROR 
None, 11, PRODUCT_ERROR, 43, 234.46 
2025-01-06, 74, ECF-231, 15, 342.58 
DATE_ERROR, 94, CYG-744, 12, None 
2025-03-29, 97, LMN-260, 33, 786.77 
2025-01-02, 97, YHG-028, 29, 452.73 
2025-02-19, 5, PRODUCT_ERROR, 6, 186.58 
2025-01-04, 12, ZWY-676, 33, 598.15 
2025-03-20, 65, None, 33, 514.08 
2025-03-12, 46, , 3, 134.56 
2025-03-02, 19, None, , 750.2 
2025-02-06, 74, NFQ-464, 27, 504.6 
2025-03-23, 34, YQZ-655, 14, 55.99 
None, 91, DDZ-706, 22, 868.07 
, 34, GPO-085, 34, None 
2025-03-11, None, LXU-407, 16, 50.58 
2025-03-18, 61, PRODUCT_ERROR, 2, 669.72 
2025-01-01, 4, TVR-860, 27, 297.08 
2025-02-25, 22, GAW-994, 34, 801.16 
2025-03-15, 92, GEE-031, 48, 720.27 
, 42, FJX-962, 42, 265.23 
2025-02-24, 9, FEY-341, 19, None 
2025-02-28, 71, LKE-364, 39, 565.17 
2025-03-01, 34, PRODUCT_ERROR, 45, 184.42 
2025-03-16, 65, LQE-735, 46, 254.13 
2025-02-16, 73, TDY-141, QUANTITY_ERROR, 536.03 
2025-03-28, 92, EGL-544, 44, 364.84 
None, STORE_ERROR, RPP-648, 40, 768.18 
2025-03-12, 94, SOW-423, 20, 72.04 
None, 20, WZO-249, 4, 600.14 
, 80, CIH-097, 14, 270.73 
2025-02-10, 23, VHP-977, 33, 552.68 
2025-03-22, 59, , 49, 667.07 
2025-02-17, 16, KUA-806, 12, 147.95 
2025-02-23, 39, EWI-054, 2, 332.67 
2025-01-02, None, ZKP-725, 37, 285.1 
2025-03-09, 81, HEW-298, 19, 255.87 
2025-02-28, 39, WDF-900, 50, REVENUE_ERROR 
2025-02-19, 68, , 33, 947.87 
2025-02-17, 35, LAR-674, QUANTITY_ERROR, 459.84 
2025-01-13, 4, NMP-959, QUANTITY_ERROR, 920.01 
2025-01-30, 20, PRODUCT_ERROR, 19, 603.52 
2025-02-22, None, KAY-676, 49, REVENUE_ERROR 
2025-01-03, 32, JCT-353, 38, 443.98 
None, 3, SGN-569, 26, 559.17 
2025-02-09, 1, PTK-534, 44, REVENUE_ERROR 
2025-03-30, 33, TEV-859, None, 487.18 
2025-01-31, 62, QDO-209, 4, 526.61 
2025-01-11, 24, DMU-810, QUANTITY_ERROR, 259.12 
2025-01-11, 22, EWZ-961, 33, 16.01 
2025-02-21, 90, LAU-923, 1, 516.35 
2025-03-08, 87, WIH-134, 6, 455.35 
2025-01-09, STORE_ERROR, BQR-710, 8, 881.11 
2025-03-26, 58, TNP-348, 24, 180.24 
2025-01-30, 67, CNJ-871, 30, 961.05 
2025-03-15, 42, LWA-745, None,  
2025-02-27, None, YJG-276, 33, 526.46 
2025-01-22, 19, LVT-616, 17, 758.26 
2025-02-03, 58, GGO-713, 11, 839.09 
DATE_ERROR, 6, MWS-092, 15, 591.93 
2025-03-18, 27, ALF-866, QUANTITY_ERROR, 205.88 
2025-02-28, None, WBN-978, 42, 595.21 
2025-03-09, 87, SWU-876, 23, REVENUE_ERROR 
2025-01-21, 3, XWJ-877, 32, 331.03 
2025-01-09, 34, WQZ-585, 24, 189.29 
2025-02-03, 98, VKB-818, QUANTITY_ERROR, 941.54 
2025-01-18, 87, XQM-757, 8, None 
2025-02-26, 8, RVW-465, 25, 177.64 
2025-02-07, 44, MXX-890, 3, 222.21 
DATE_ERROR, 23, FDC-357, 27, 617.68 
2025-02-15, 100, CUI-919, 3, 596.47 
DATE_ERROR, 7, CTR-405, 37, 122.28 
2025-03-01, 22, SAK-407, 21, 339.25 
2025-02-28, 33, BDY-693, 30, 470.33 
2025-02-14, STORE_ERROR, IVZ-181, 13, 466.27 
2025-01-05, 58, VCO-239, 27, REVENUE_ERROR 
2025-01-11, 95, WHT-911, 4, 374.11 
2025-02-05, None, ATW-086, 29, 494.3 
2025-01-17, 29, RLR-879, 15, 822.1 
2025-03-20, 33, AFZ-194, 41, 242.68 
2025-02-23, 59, XNW-567, 2, 861.63 
2025-02-20, 87, YMN-283, 30, 571.56 
2025-02-23, 78, XVP-280, 44, 369.55 
2025-01-20, 13, SJA-850, 36, 564.9 
2025-02-01, None, None, 13, 176.18 
2025-03-15, 89, OWX-645, 45, 660.2 
2025-03-06, 24, PRODUCT_ERROR, None, 914.64 
2025-02-27, 90, WCO-073, 10, 51.13 
2025-02-15, 41, None, 5, 858.95 
2025-01-14, 55, PRODUCT_ERROR, 9, 430.07 
2025-03-02, 91, PAH-842, 26, 994.84 
2025-02-27, STORE_ERROR, None, 37, 176.7 
2025-03-05, 79, None, , 576.11 
2025-02-08, 95, None, 47, 712.09 
DATE_ERROR, 38, QAQ-694, 21, 987.54 
2025-02-10, 57, FJV-805, 1, 651.33 
DATE_ERROR, STORE_ERROR, STU-631, None, 842.53 
2025-02-25, 39, UEJ-450, 2, 601.37 
2025-03-13, STORE_ERROR, RVY-980, None, REVENUE_ERROR 
2025-03-18, 91, IIU-051, 5, 234.79 
2025-02-21, 71, VPK-231, 8, 359.74 
2025-03-09, None, HZB-670, 23, REVENUE_ERROR 
2025-03-24, 75, OZG-088, 3, 22.54 
2025-02-19, 29, PRODUCT_ERROR, 46, REVENUE_ERROR 
2025-02-23, 94, NIM-934, None, 225.29 
2025-01-26, 94, CHY-276, , 694.93 
2025-01-17, 27, DHF-482, 50, 460.18 
2025-03-28, 22, YHK-815, 16, 428.13 
2025-03-02, 22, FJB-141, 5, 848.12 
, 59, STP-973, 4, 421.44 
2025-03-08, 38, HVT-536, 42, 427.75 
2025-01-29, 10, XLY-561, 41, 851.71 
None, STORE_ERROR, RBL-357, 14, 197.28 
2025-02-26, 15, LNP-400, 5, 842.97 
2025-01-30, 24, OPF-552, 3, 280.44 
2025-01-25, 69, KZX-059, 31, 206.78 
, 75, SAE-178, 32,  
2025-02-14, 25, HRM-369, 17, 799.6 
2025-03-11, 43, MZN-940, 25, 960.91 
2025-01-09, 74, ZFX-835, 28, 232.02 
2025-01-03, 96, RGR-655, 50, 434.81 
2025-01-22, 88, TEP-690, 41, REVENUE_ERROR 
2025-01-27, 59, None, 26, 845.24 
, , PRODUCT_ERROR, 11, None 
2025-02-15, STORE_ERROR, MWQ-533, 47, 925.54 
None, 71, EPI-389, 49, 971.02 
2025-03-10, , PUI-922, 30, 224.92 
2025-02-10, 26, AZB-808, 46, REVENUE_ERROR 
DATE_ERROR, 79, TNZ-623, 41, 817.57 
2025-03-24, 16, GHE-156, 38, 354.35 
DATE_ERROR, 71, UZS-709, 41, 114.11 
DATE_ERROR, 11, WBO-462, 44, 202.0 
None, 75, AKB-147, 19, 843.9 
2025-01-11, 56, JCP-069, 21, 900.76 
2025-01-08, 21, FCZ-174, 38, 174.93 
2025-03-14, 17, WYM-813, QUANTITY_ERROR, 804.12 
2025-02-04, 75, NYJ-719, 1, REVENUE_ERROR 
2025-03-11, 4, None, None, 477.91 
2025-02-17, 40, INU-137, 27, 260.09 
2025-01-28, 63, IEU-075, 3, 392.23 
2025-01-24, 91, TGB-759, 20, None 
2025-02-04, 67, XZO-615, 4, 738.48 
2025-02-19, 71, PCH-680, 22, 595.73 
2025-03-27, 77, PYT-898, QUANTITY_ERROR, 564.44 
2025-02-18, 75, PRODUCT_ERROR, 13, 146.99 
2025-03-22, 51, YPC-145, 21, 448.69 
2025-01-28, 10, MCX-101, 3, 14.66 
, 59, KTR-090, 40, 951.14 
2025-02-20, 94, JGQ-868, 38, 735.07 
2025-01-31, 41, NGM-323, 22, 73.15 
2025-01-04, 100, ZTO-293, 46, 720.94 
2025-01-23, 83, BSN-214, None, 986.76 
2025-01-27, 33, MZT-215, 6, 965.11 
2025-03-05, 88, CPL-025, 6, 282.47 
DATE_ERROR, None, DMT-148, 10, 42.82 
2025-01-11, 24, BYE-682, 9, 144.53 
2025-03-06, 45, RXT-689, 24, 776.58 
DATE_ERROR, 78, AFG-925, None, 185.13 
2025-01-26, 63, THV-776, 20, 932.34 
2025-03-18, 92, DWM-496, QUANTITY_ERROR, 343.98 
None, 68, CCV-369, 31, 328.47 
DATE_ERROR, 18, FSM-053, 39, 349.23 
2025-03-10, 77, None, 36, 766.02 
2025-03-15, 3, PRODUCT_ERROR, 26, 506.08 
2025-02-25, 88, YOY-706, 9, 682.96 
2025-02-18, STORE_ERROR, TGY-599, 2, 465.05 
2025-01-05, 99, NSR-232, 6, 375.3 
DATE_ERROR, None, WXB-240, 50, 287.21 
2025-02-04, 51, FRQ-472, None, 103.26 
2025-01-04, 70, None, 45, 453.35 
2025-03-11, 33, WBQ-804, 12, 434.71 
2025-03-28, 76, , 5, 413.34 
2025-01-28, 19, VFR-978, 46, 408.09 
2025-01-24, 73, KOS-873, 38, 332.89 
DATE_ERROR, 70, UCD-658, 47, 800.84 
2025-02-22, 64, ZYM-505, 38, 548.46 
2025-01-23, 74, SPA-105, 10, 587.98 
2025-01-08, 26, RGE-957, 30,  
2025-03-03, 23, FGY-514, 27, 268.46 
2025-01-18, 42, QIC-873, 27, 259.38 
2025-01-02, 34, NHH-752, 33, 637.38 
2025-02-12, 70, RIZ-165, None, 51.26 
2025-03-10, 53, MTV-199, 48, 520.71 
2025-02-12, 59, None, None, REVENUE_ERROR 
2025-02-04, 51, AQT-563, 27, 588.82 
2025-04-02, 5, SLX-379, 13, 366.18 
2025-02-02, 72, JKD-328, 27, 148.03 
2025-01-12, STORE_ERROR, None, 40, 614.3 
None, 18, IVL-610, 30, 840.51 
2025-02-25, STORE_ERROR, MHL-523, 32, 70.74 
2025-02-18, 98, AOV-430, 31, 55.02 
2025-01-13, STORE_ERROR, PRODUCT_ERROR, 36, 955.26 
, 9, VXG-706, 12, 78.33 
2025-02-14, 9, UKR-583, 48, 197.72 
2025-02-06, 1, KJQ-857, 11, 833.8 
2025-01-04, STORE_ERROR, WMH-060, 35, 39.25 
2025-01-31, 68, None, 22, 787.35 
2025-01-17, 28, PJQ-000, QUANTITY_ERROR, 460.78 
2025-02-05, 86, UDT-134, 2, 302.67 
2025-03-19, 47, OEE-442, 5, 41.25 
DATE_ERROR, 4, COE-851, 40, 415.96 
2025-03-29, 77, DZS-631, 17, 894.16 
None, 77, HVV-608, 22, 806.52 
2025-02-24, 45, VAF-298, 43, 67.42 
2025-01-18, 75, JBO-882, 21, 808.92 
2025-01-28, 62, FJD-230, 42, 74.0 
2025-02-22, 30, BPY-321, 8, 472.11 
2025-01-03, 57, WDD-112, 14, 88.69 
2025-01-24, , , 24, 748.84 
2025-01-16, 41, LWX-543, 39, 804.35 
